"","zip","city","state","latitude","longitude","median","mean","population"
"35080","78612","Cedar Creek","TX",30.130116,-97.49055,NA,NA,NA
"35081","78613","Cedar Park","TX",30.501272,-97.83087,NA,NA,NA
"35082","78614","Cost","TX",29.406434,-97.5869,NA,NA,NA
"35083","78615","Coupland","TX",30.460373,-97.3935,NA,NA,NA
"35084","78616","Dale","TX",29.928764,-97.56317,NA,NA,NA
"35085","78617","Del Valle","TX",30.166225,-97.62496,NA,NA,NA
"35086","78618","Doss","TX",30.486818,-99.17526,NA,NA,NA
"35087","78619","Driftwood","TX",30.103644,-98.03875,NA,NA,NA
"35088","78620","Dripping Springs","TX",30.24108,-98.10753,NA,NA,NA
"35089","78621","Elgin","TX",30.338279,-97.36611,NA,NA,NA
"35090","78622","Fentress","TX",29.760052,-97.77727,NA,NA,NA
"35091","78623","Fischer","TX",29.960139,-98.21846,NA,NA,NA
"35092","78624","Fredericksburg","TX",30.279267,-98.88389,NA,NA,NA
"35093","78626","Georgetown","TX",30.643058,-97.64713,NA,NA,NA
"35094","78627","Georgetown","TX",30.673597,-97.646143,NA,NA,NA
"35095","78628","Georgetown","TX",30.674349,-97.72338,NA,NA,NA
"35096","78629","Gonzales","TX",29.510439,-97.45352,NA,NA,NA
"35097","78630","Cedar Park","TX",30.656817,-97.602552,NA,NA,NA
"35098","78631","Harper","TX",30.334152,-99.2956,NA,NA,NA
"35099","78632","Harwood","TX",29.698718,-97.45739,NA,NA,NA
"35100","78633","Georgetown","TX",30.7,-97.73,NA,NA,NA
"35101","78634","Hutto","TX",30.540874,-97.54611,NA,NA,NA
"35102","78635","Hye","TX",30.217838,-98.53788,NA,NA,NA
"35103","78636","Johnson City","TX",30.286655,-98.39837,NA,NA,NA
"35104","78638","Kingsbury","TX",29.655639,-97.77219,NA,NA,NA
"35105","78639","Kingsland","TX",30.663209,-98.44588,NA,NA,NA
"35106","78640","Kyle","TX",29.996916,-97.84756,NA,NA,NA
"35107","78641","Leander","TX",30.547001,-97.87006,NA,NA,NA
"35108","78642","Liberty Hill","TX",30.702882,-97.9269,NA,NA,NA
"35109","78643","Llano","TX",30.721302,-98.66557,NA,NA,NA
"35110","78644","Lockhart","TX",29.872165,-97.68093,NA,NA,NA
"35111","78645","Leander","TX",30.453776,-97.97507,NA,NA,NA
"35112","78646","Leander","TX",30.656817,-97.602552,NA,NA,NA
"35113","78648","Luling","TX",29.694257,-97.6533,NA,NA,NA
"35114","78650","McDade","TX",30.283941,-97.23563,NA,NA,NA
"35115","78651","McNeil","TX",30.326374,-97.771258,NA,NA,NA
"35116","78652","Manchaca","TX",30.12848,-97.8438,NA,NA,NA
"35117","78653","Manor","TX",30.351225,-97.54731,NA,NA,NA
"35118","78654","Marble Falls","TX",30.566681,-98.30756,NA,NA,NA
"35119","78655","Martindale","TX",29.838163,-97.84178,NA,NA,NA
"35120","78656","Maxwell","TX",29.887939,-97.83613,NA,NA,NA
"35121","78657","Marble Falls","TX",30.538867,-98.36511,NA,NA,NA
"35122","78658","Ottine","TX",29.592212,-97.58922,NA,NA,NA
"35123","78659","Paige","TX",30.210685,-97.11662,NA,NA,NA
"35124","78660","Pflugerville","TX",30.450122,-97.623,NA,NA,NA
"35125","78661","Prairie Lea","TX",29.72057,-97.73519,NA,NA,NA
"35126","78662","Red Rock","TX",29.950887,-97.42728,NA,NA,NA
"35127","78663","Round Mountain","TX",30.44858,-98.38421,NA,NA,NA
"35128","78664","Round Rock","TX",30.514401,-97.65549,NA,NA,NA
"35129","78665","Sandy","TX",30.219829,-98.358613,NA,NA,NA
"35130","78666","San Marcos","TX",29.876944,-97.94668,NA,NA,NA
"35131","78667","San Marcos","TX",30.054378,-98.003574,NA,NA,NA
"35132","78669","Spicewood","TX",30.427733,-98.08062,NA,NA,NA
"35133","78670","Staples","TX",29.777564,-97.81966,NA,NA,NA
"35134","78671","Stonewall","TX",30.230188,-98.62152,NA,NA,NA
"35135","78672","Tow","TX",30.864936,-98.45361,NA,NA,NA
"35136","78673","Walburg","TX",30.741495,-97.589147,NA,NA,NA
"35137","78674","Weir","TX",30.674667,-97.59286,NA,NA,NA
"35138","78675","Willow City","TX",30.460464,-98.71911,NA,NA,NA
"35139","78676","Wimberley","TX",30.022492,-98.13294,NA,NA,NA
"35140","78677","Wrightsboro","TX",29.447211,-97.494649,NA,NA,NA
"35141","78680","Round Rock","TX",30.656817,-97.602552,NA,NA,NA
"35142","78681","Round Rock","TX",30.518975,-97.71439,NA,NA,NA
"35143","78682","Round Rock","TX",30.656817,-97.602552,NA,NA,NA
"35144","78683","Round Rock","TX",30.656817,-97.602552,NA,NA,NA
"35145","78691","Pflugerville","TX",30.326374,-97.771258,NA,NA,NA
"35146","78701","Austin","TX",30.27127,-97.74103,NA,NA,NA
"35147","78702","Austin","TX",30.265158,-97.71879,NA,NA,NA
"35148","78703","Austin","TX",30.290907,-97.76277,NA,NA,NA
"35149","78704","Austin","TX",30.246309,-97.76087,NA,NA,NA
"35150","78705","Austin","TX",30.292424,-97.73856,NA,NA,NA
"35151","78708","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35152","78709","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35153","78710","Austin","TX",30.351953,-97.715123,NA,NA,NA
"35154","78711","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35155","78712","Austin","TX",30.285207,-97.735394,NA,NA,NA
"35156","78713","Austin","TX",30.468583,-97.843336,NA,NA,NA
"35157","78714","Austin","TX",30.335787,-97.443751,NA,NA,NA
"35158","78715","Austin","TX",30.450088,-97.486509,NA,NA,NA
"35159","78716","Austin","TX",30.316223,-97.85877,NA,NA,NA
"35160","78717","Austin","TX",30.494623,-97.75687,NA,NA,NA
"35161","78718","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35162","78719","Austin","TX",30.163458,-97.67711,NA,NA,NA
"35163","78720","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35164","78721","Austin","TX",30.272926,-97.68665,NA,NA,NA
"35165","78722","Austin","TX",30.289307,-97.71659,NA,NA,NA
"35166","78723","Austin","TX",30.306507,-97.68651,NA,NA,NA
"35167","78724","Austin","TX",30.294148,-97.62863,NA,NA,NA
"35168","78725","Austin","TX",30.231583,-97.60992,NA,NA,NA
"35169","78726","Austin","TX",30.439053,-97.83503,NA,NA,NA
"35170","78727","Austin","TX",30.425652,-97.71419,NA,NA,NA
"35171","78728","Austin","TX",30.451803,-97.67989,NA,NA,NA
"35172","78729","Austin","TX",30.451348,-97.76588,NA,NA,NA
"35173","78730","Austin","TX",30.359935,-97.83125,NA,NA,NA
"35174","78731","Austin","TX",30.344305,-97.7638,NA,NA,NA
"35175","78732","Austin","TX",30.382724,-97.89459,NA,NA,NA
"35176","78733","Austin","TX",30.329704,-97.8751,NA,NA,NA
"35177","78734","Austin","TX",30.378675,-97.95028,NA,NA,NA
"35178","78735","Austin","TX",30.250761,-97.84469,NA,NA,NA
"35179","78736","Austin","TX",30.245558,-97.94177,NA,NA,NA
"35180","78737","Austin","TX",30.19025,-97.95854,NA,NA,NA
"35181","78738","Austin","TX",30.340111,-97.98869,NA,NA,NA
"35182","78739","Austin","TX",30.17207,-97.87284,NA,NA,NA
"35183","78741","Austin","TX",30.231252,-97.716,NA,NA,NA
"35184","78742","Austin","TX",30.23358,-97.67831,NA,NA,NA
"35185","78744","Austin","TX",30.188377,-97.74038,NA,NA,NA
"35186","78745","Austin","TX",30.207559,-97.79575,NA,NA,NA
"35187","78746","Austin","TX",30.287739,-97.8022,NA,NA,NA
"35188","78747","Austin","TX",30.132855,-97.76187,NA,NA,NA
"35189","78748","Austin","TX",30.17202,-97.82265,NA,NA,NA
"35190","78749","Austin","TX",30.216108,-97.85828,NA,NA,NA
"35191","78750","Austin","TX",30.438933,-97.80383,NA,NA,NA
"35192","78751","Austin","TX",30.310707,-97.723,NA,NA,NA
"35193","78752","Austin","TX",30.332506,-97.70571,NA,NA,NA
"35194","78753","Austin","TX",30.374654,-97.67621,NA,NA,NA
"35195","78754","Austin","TX",30.354234,-97.64679,NA,NA,NA
"35196","78755","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35197","78756","Austin","TX",30.320206,-97.74177,NA,NA,NA
"35198","78757","Austin","TX",30.349455,-97.73328,NA,NA,NA
"35199","78758","Austin","TX",30.384204,-97.70392,NA,NA,NA
"35200","78759","Austin","TX",30.406169,-97.75743,NA,NA,NA
"35201","78760","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35202","78761","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35203","78762","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35204","78763","Austin","TX",30.335398,-97.559807,NA,NA,NA
"35205","78764","Austin","TX",30.445502,-97.659533,NA,NA,NA
"35206","78765","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35207","78766","Austin","TX",30.442202,-97.62333,NA,NA,NA
"35208","78767","Austin","TX",30.222007,-97.896285,NA,NA,NA
"35209","78768","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35210","78769","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35211","78771","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35212","78772","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35213","78773","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35214","78774","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35215","78778","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35216","78779","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35217","78780","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35218","78781","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35219","78782","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35220","78783","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35221","78785","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35222","78786","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35223","78787","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35224","78788","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35225","78789","Austin","TX",30.326374,-97.771258,NA,NA,NA
"35226","78798","Austin","TX",30.37,-97.68,NA,NA,NA
"35227","78799","Austin","TX",30.27,-97.74,NA,NA,NA
"35228","78801","Uvalde","TX",29.252882,-99.8165,NA,NA,NA
"35229","78802","Uvalde","TX",29.223697,-99.779351,NA,NA,NA
"35230","78827","Asherton","TX",28.442081,-99.76064,NA,NA,NA
"35231","78828","Barksdale","TX",29.782887,-100.08547,NA,NA,NA
"35232","78829","Batesville","TX",28.883474,-99.58416,NA,NA,NA
"35233","78830","Big Wells","TX",28.555795,-99.50744,NA,NA,NA
"35234","78832","Brackettville","TX",29.313559,-100.42452,NA,NA,NA
"35235","78833","Camp Wood","TX",29.664428,-99.99968,NA,NA,NA
"35236","78834","Carrizo Springs","TX",28.524292,-99.83827,NA,NA,NA
"35237","78835","Burton","TX",30.178439,-96.591092,NA,NA,NA
"35238","78836","Catarina","TX",28.34884,-99.61238,NA,NA,NA
"35239","78837","Comstock","TX",29.933388,-101.40061,NA,NA,NA
"35240","78838","Concan","TX",29.541648,-99.71817,NA,NA,NA
"35241","78839","Crystal City","TX",28.68906,-99.81278,NA,NA,NA
"35242","78840","Del Rio","TX",29.404267,-100.88116,NA,NA,NA
"35243","78841","Del Rio","TX",29.346518,-100.928864,NA,NA,NA
"35244","78842","Del Rio","TX",29.411955,-100.934216,NA,NA,NA
"35245","78843","Laughlin A F B","TX",29.356379,-100.79269,NA,NA,NA
"35246","78847","Del Rio","TX",29.763171,-101.230032,NA,NA,NA
"35247","78850","D Hanis","TX",29.334701,-99.33534,NA,NA,NA
"35248","78851","Dryden","TX",30.075997,-101.95574,NA,NA,NA
"35249","78852","Eagle Pass","TX",28.716242,-100.48058,NA,NA,NA
"35250","78853","Eagle Pass","TX",28.679006,-100.478373,NA,NA,NA
"35251","78860","El Indio","TX",28.513787,-100.31647,NA,NA,NA
"35252","78861","Hondo","TX",29.379516,-99.12665,NA,NA,NA
"35253","78870","Knippa","TX",29.297821,-99.62754,NA,NA,NA
"35254","78871","Langtry","TX",29.763171,-101.230032,NA,NA,NA
"35255","78872","La Pryor","TX",28.950547,-99.85032,NA,NA,NA
"35256","78873","Leakey","TX",29.756509,-99.76665,NA,NA,NA
"35257","78877","Quemado","TX",28.917675,-100.60332,NA,NA,NA
"35258","78879","Rio Frio","TX",29.628266,-99.73847,NA,NA,NA
"35259","78880","Rocksprings","TX",30.065334,-100.17202,NA,NA,NA
"35260","78881","Sabinal","TX",29.361493,-99.50497,NA,NA,NA
"35261","78883","Tarpley","TX",29.671077,-99.34384,NA,NA,NA
"35262","78884","Utopia","TX",29.634216,-99.48894,NA,NA,NA
"35263","78885","Vanderpool","TX",29.785042,-99.55361,NA,NA,NA
"35264","78886","Yancey","TX",29.143045,-99.19045,NA,NA,NA
"35265","78931","Bleiblerville","TX",29.849283,-96.313271,NA,NA,NA
"35266","78932","Carmine","TX",30.141287,-96.6909,NA,NA,NA
"35267","78933","Cat Spring","TX",29.773128,-96.39342,NA,NA,NA
"35268","78934","Columbus","TX",29.712052,-96.56134,NA,NA,NA
"35269","78935","Alleyton","TX",29.698797,-96.45594,NA,NA,NA
"35270","78938","Ellinger","TX",29.838528,-96.70389,NA,NA,NA
"35271","78940","Fayetteville","TX",29.941521,-96.65977,NA,NA,NA
"35272","78941","Flatonia","TX",29.719856,-97.1249,NA,NA,NA
"35273","78942","Giddings","TX",30.182175,-96.93171,NA,NA,NA
"35274","78943","Glidden","TX",29.699797,-96.59314,NA,NA,NA
"35275","78944","Industry","TX",29.975083,-96.50081,NA,NA,NA
"35276","78945","La Grange","TX",29.909764,-96.8745,NA,NA,NA
"35277","78946","Ledbetter","TX",30.186858,-96.78185,NA,NA,NA
"35278","78947","Lexington","TX",30.414806,-97.03904,NA,NA,NA
"35279","78948","Lincoln","TX",30.2984,-96.95358,NA,NA,NA
"35280","78949","Muldoon","TX",29.847433,-97.07988,NA,NA,NA
"35281","78950","New Ulm","TX",29.909257,-96.49617,NA,NA,NA
"35282","78951","Oakland","TX",29.60466,-96.524899,NA,NA,NA
"35283","78952","Plum","TX",29.896219,-96.943868,NA,NA,NA
"35284","78953","Rosanky","TX",29.846862,-97.3318,NA,NA,NA
"35285","78954","Round Top","TX",30.057137,-96.67796,NA,NA,NA
"35286","78956","Schulenburg","TX",29.680723,-96.91964,NA,NA,NA
"35287","78957","Smithville","TX",30.010487,-97.16036,NA,NA,NA
"35288","78959","Waelder","TX",29.697311,-97.29077,NA,NA,NA
"35289","78960","Warda","TX",30.070257,-96.91939,NA,NA,NA
"35290","78961","Round Top","TX",29.665518,-97.039741,NA,NA,NA
"35291","78962","Weimar","TX",29.698373,-96.75932,NA,NA,NA
"35292","78963","West Point","TX",29.930184,-97.0269,NA,NA,NA
"35293","78972","Austin","TX",30.31536,-97.663293,NA,NA,NA
"35294","79001","Adrian","TX",35.2195,-102.71795,NA,NA,NA
"35295","79002","Alanreed","TX",35.201105,-100.74939,NA,NA,NA
"35296","79003","Allison","TX",35.629034,-100.09291,NA,NA,NA
"35297","79005","Booker","TX",36.427031,-100.51097,NA,NA,NA
"35298","79007","Borger","TX",35.665899,-101.40666,NA,NA,NA
"35299","79008","Borger","TX",35.631621,-101.599447,NA,NA,NA
"35300","79009","Bovina","TX",34.51748,-102.89478,NA,NA,NA
"35301","79010","Boys Ranch","TX",35.459732,-102.14757,NA,NA,NA
"35302","79011","Briscoe","TX",35.662917,-100.21999,NA,NA,NA
"35303","79012","Bushland","TX",35.191525,-102.08831,NA,NA,NA
"35304","79013","Cactus","TX",36.044769,-102.01155,NA,NA,NA
"35305","79014","Canadian","TX",35.866528,-100.31313,NA,NA,NA
"35306","79015","Canyon","TX",34.971029,-101.9212,NA,NA,NA
"35307","79016","Canyon","TX",34.96539,-101.895894,NA,NA,NA
"35308","79018","Channing","TX",35.718644,-102.25186,NA,NA,NA
"35309","79019","Claude","TX",35.062127,-101.41617,NA,NA,NA
"35310","79021","Cotton Center","TX",33.980231,-102.02668,NA,NA,NA
"35311","79022","Dalhart","TX",36.090281,-102.60769,NA,NA,NA
"35312","79024","Darrouzett","TX",36.441178,-100.33123,NA,NA,NA
"35313","79025","Dawn","TX",34.92765,-102.21997,NA,NA,NA
"35314","79027","Dimmitt","TX",34.539266,-102.37108,NA,NA,NA
"35315","79029","Dumas","TX",35.893121,-101.95908,NA,NA,NA
"35316","79031","Earth","TX",34.235871,-102.40636,NA,NA,NA
"35317","79032","Edmonson","TX",34.281443,-101.898,NA,NA,NA
"35318","79033","Farnsworth","TX",36.317403,-100.97272,NA,NA,NA
"35319","79034","Follett","TX",36.397469,-100.16168,NA,NA,NA
"35320","79035","Friona","TX",34.631714,-102.72658,NA,NA,NA
"35321","79036","Fritch","TX",35.625603,-101.61413,NA,NA,NA
"35322","79039","Groom","TX",35.235628,-101.10183,NA,NA,NA
"35323","79040","Gruver","TX",36.27128,-101.49483,NA,NA,NA
"35324","79041","Hale Center","TX",34.043076,-101.89695,NA,NA,NA
"35325","79042","Happy","TX",34.759887,-101.83116,NA,NA,NA
"35326","79043","Hart","TX",34.423414,-102.12132,NA,NA,NA
"35327","79044","Hartley","TX",35.890235,-102.3595,NA,NA,NA
"35328","79045","Hereford","TX",34.854898,-102.41824,NA,NA,NA
"35329","79046","Higgins","TX",36.113986,-100.09235,NA,NA,NA
"35330","79051","Kerrick","OK",36.531076,-102.33198,NA,NA,NA
"35331","79052","Kress","TX",34.356732,-101.76769,NA,NA,NA
"35332","79053","Lazbuddie","TX",34.39174,-102.60242,NA,NA,NA
"35333","79054","Lefors","TX",35.444006,-100.80119,NA,NA,NA
"35334","79056","Lipscomb","TX",36.232046,-100.27971,NA,NA,NA
"35335","79057","Mclean","TX",35.263424,-100.61635,NA,NA,NA
"35336","79058","Masterson","TX",35.837775,-101.892846,NA,NA,NA
"35337","79059","Miami","TX",35.724847,-100.6961,NA,NA,NA
"35338","79061","Mobeetie","TX",35.534558,-100.44105,NA,NA,NA
"35339","79062","Morse","TX",36.004239,-101.54672,NA,NA,NA
"35340","79063","Nazareth","TX",34.543766,-102.12349,NA,NA,NA
"35341","79064","Olton","TX",34.18788,-102.13325,NA,NA,NA
"35342","79065","Pampa","TX",35.533093,-100.96041,NA,NA,NA
"35343","79066","Pampa","TX",35.533384,-100.956013,NA,NA,NA
"35344","79068","Panhandle","TX",35.335288,-101.39752,NA,NA,NA
"35345","79070","Perryton","TX",36.336972,-100.82966,NA,NA,NA
"35346","79072","Plainview","TX",34.191002,-101.72506,NA,NA,NA
"35347","79073","Plainview","TX",34.068903,-101.826997,NA,NA,NA
"35348","79077","Samnorwood","TX",34.840485,-100.204928,NA,NA,NA
"35349","79078","Sanford","TX",35.71177,-101.54716,NA,NA,NA
"35350","79079","Shamrock","TX",35.227015,-100.27501,NA,NA,NA
"35351","79080","Skellytown","TX",35.655035,-101.22477,NA,NA,NA
"35352","79081","Spearman","TX",36.185112,-101.18783,NA,NA,NA
"35353","79082","Springlake","TX",34.209814,-102.29761,NA,NA,NA
"35354","79083","Stinnett","TX",35.844445,-101.48031,NA,NA,NA
"35355","79084","Stratford","TX",36.28116,-102.02187,NA,NA,NA
"35356","79085","Summerfield","TX",34.743735,-102.506442,NA,NA,NA
"35357","79086","Sunray","TX",36.057372,-101.76599,NA,NA,NA
"35358","79087","Texline","TX",36.316305,-102.97676,NA,NA,NA
"35359","79088","Tulia","TX",34.541042,-101.72921,NA,NA,NA
"35360","79091","Umbarger","TX",34.938094,-102.11087,NA,NA,NA
"35361","79092","Vega","TX",35.209649,-102.42611,NA,NA,NA
"35362","79093","Waka","TX",36.280101,-101.04673,NA,NA,NA
"35363","79094","Wayside","TX",34.965329,-101.357838,NA,NA,NA
"35364","79095","Wellington","TX",34.858194,-100.20763,NA,NA,NA
"35365","79096","Wheeler","TX",35.459147,-100.20106,NA,NA,NA
"35366","79097","White Deer","TX",35.432364,-101.16687,NA,NA,NA
"35367","79098","Wildorado","TX",35.151101,-102.18977,NA,NA,NA
"35368","79101","Amarillo","TX",35.206402,-101.83924,NA,NA,NA
"35369","79102","Amarillo","TX",35.197852,-101.84543,NA,NA,NA
"35370","79103","Amarillo","TX",35.184253,-101.81073,NA,NA,NA
"35371","79104","Amarillo","TX",35.199652,-101.79486,NA,NA,NA
"35372","79105","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35373","79106","Amarillo","TX",35.204652,-101.88353,NA,NA,NA
"35374","79107","Amarillo","TX",35.228302,-101.81946,NA,NA,NA
"35375","79108","Amarillo","TX",35.296948,-101.78641,NA,NA,NA
"35376","79109","Amarillo","TX",35.171903,-101.87581,NA,NA,NA
"35377","79110","Amarillo","TX",35.157403,-101.86114,NA,NA,NA
"35378","79111","Amarillo","TX",35.226552,-101.67875,NA,NA,NA
"35379","79114","Amarillo","TX",35.050003,-101.817485,NA,NA,NA
"35380","79116","Amarillo","TX",35.245398,-101.999047,NA,NA,NA
"35381","79117","Amarillo","TX",35.308889,-101.843033,NA,NA,NA
"35382","79118","Amarillo","TX",35.100501,-101.80606,NA,NA,NA
"35383","79119","Amarillo","TX",35.097488,-101.98105,NA,NA,NA
"35384","79120","Amarillo","TX",35.196352,-101.803412,NA,NA,NA
"35385","79121","Amarillo","TX",35.173704,-101.92914,NA,NA,NA
"35386","79123","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35387","79124","Amarillo","TX",35.244819,-101.95391,NA,NA,NA
"35388","79159","Amarillo","TX",35.216029,-102.071415,NA,NA,NA
"35389","79160","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35390","79163","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35391","79164","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35392","79165","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35393","79166","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35394","79167","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35395","79168","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35396","79170","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35397","79171","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35398","79172","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35399","79174","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35400","79175","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35401","79178","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35402","79180","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35403","79181","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35404","79182","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35405","79184","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35406","79185","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35407","79186","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35408","79187","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35409","79189","Amarillo","TX",35.401475,-101.895089,NA,NA,NA
"35410","79201","Childress","TX",34.38587,-100.28401,NA,NA,NA
"35411","79220","Afton","TX",33.749303,-100.76393,NA,NA,NA
"35412","79221","Aiken","TX",34.071514,-101.30313,NA,NA,NA
"35413","79222","Carey","TX",34.529678,-100.207642,NA,NA,NA
"35414","79223","Cee Vee","TX",34.216509,-100.47198,NA,NA,NA
"35415","79224","Chalk","TX",34.074854,-100.258156,NA,NA,NA
"35416","79225","Chillicothe","TX",34.261752,-99.5202,NA,NA,NA
"35417","79226","Clarendon","TX",34.971719,-100.90662,NA,NA,NA
"35418","79227","Crowell","TX",33.929907,-99.74194,NA,NA,NA
"35419","79229","Dickens","TX",33.654512,-100.75517,NA,NA,NA
"35420","79230","Dodson","TX",34.698438,-100.06623,NA,NA,NA
"35421","79231","Dougherty","TX",33.943005,-101.09236,NA,NA,NA
"35422","79232","Dumont","TX",33.773871,-100.61443,NA,NA,NA
"35423","79233","Estelline","TX",34.545031,-100.43729,NA,NA,NA
"35424","79234","Flomot","TX",34.241416,-100.93789,NA,NA,NA
"35425","79235","Floydada","TX",33.941748,-101.30072,NA,NA,NA
"35426","79236","Guthrie","TX",33.652122,-100.35199,NA,NA,NA
"35427","79237","Hedley","TX",34.874151,-100.63288,NA,NA,NA
"35428","79238","Kirkland","TX",34.529678,-100.207642,NA,NA,NA
"35429","79239","Lakeview","TX",34.637427,-100.76388,NA,NA,NA
"35430","79240","Lelia Lake","TX",34.896396,-100.76721,NA,NA,NA
"35431","79241","Lockney","TX",34.192619,-101.38934,NA,NA,NA
"35432","79243","Mcadoo","TX",33.787306,-100.98464,NA,NA,NA
"35433","79244","Matador","TX",34.070936,-100.82488,NA,NA,NA
"35434","79245","Memphis","TX",34.715551,-100.53964,NA,NA,NA
"35435","79247","Odell","TX",34.345924,-99.41669,NA,NA,NA
"35436","79248","Paducah","TX",34.006473,-100.21246,NA,NA,NA
"35437","79250","Petersburg","TX",33.870404,-101.60467,NA,NA,NA
"35438","79251","Quail","TX",34.975549,-100.44628,NA,NA,NA
"35439","79252","Quanah","TX",34.297126,-99.77713,NA,NA,NA
"35440","79255","Quitaque","TX",34.362997,-101.05209,NA,NA,NA
"35441","79256","Roaring Springs","TX",33.915528,-100.81731,NA,NA,NA
"35442","79257","Silverton","TX",34.444761,-101.32582,NA,NA,NA
"35443","79258","South Plains","TX",34.071514,-101.30313,NA,NA,NA
"35444","79259","Tell","TX",34.391847,-100.40597,NA,NA,NA
"35445","79261","Turkey","TX",34.408268,-100.87132,NA,NA,NA
"35446","79301","Earth","TX",34.230527,-102.41085,NA,NA,NA
"35447","79311","Abernathy","TX",33.857895,-101.88156,NA,NA,NA
"35448","79312","Amherst","TX",34.017448,-102.3858,NA,NA,NA
"35449","79313","Anton","TX",33.823216,-102.16413,NA,NA,NA
"35450","79314","Bledsoe","TX",33.616833,-103.01952,NA,NA,NA
"35451","79316","Brownfield","TX",33.153528,-102.29568,NA,NA,NA
"35452","79320","Bula","TX",33.861914,-102.67355,NA,NA,NA
"35453","79321","Sudan","TX",34.061309,-102.521814,NA,NA,NA
"35454","79322","Crosbyton","TX",33.653787,-101.22866,NA,NA,NA
"35455","79323","Denver City","TX",32.976623,-102.84661,NA,NA,NA
"35456","79324","Enochs","TX",33.895013,-102.78117,NA,NA,NA
"35457","79325","Farwell","TX",34.389202,-102.89928,NA,NA,NA
"35458","79326","Fieldton","TX",34.04877,-102.20958,NA,NA,NA
"35459","79329","Idalou","TX",33.701827,-101.69093,NA,NA,NA
"35460","79330","Justiceburg","TX",33.04993,-101.14146,NA,NA,NA
"35461","79331","Lamesa","TX",32.714521,-101.94086,NA,NA,NA
"35462","79336","Levelland","TX",33.609208,-102.41478,NA,NA,NA
"35463","79338","Levelland","TX",33.593213,-102.362709,NA,NA,NA
"35464","79339","Littlefield","TX",33.894823,-102.32282,NA,NA,NA
"35465","79342","Loop","TX",32.893447,-102.30958,NA,NA,NA
"35466","79343","Lorenzo","TX",33.605628,-101.5205,NA,NA,NA
"35467","79344","Maple","TX",33.855245,-102.95319,NA,NA,NA
"35468","79345","Meadow","TX",33.344598,-102.28814,NA,NA,NA
"35469","79346","Morton","TX",33.688713,-102.81775,NA,NA,NA
"35470","79347","Muleshoe","TX",34.206848,-102.78511,NA,NA,NA
"35471","79350","New Deal","TX",33.751374,-101.83672,NA,NA,NA
"35472","79351","Odonnell","TX",32.951473,-101.83895,NA,NA,NA
"35473","79353","Pep","TX",33.783555,-102.59146,NA,NA,NA
"35474","79355","Plains","TX",33.16997,-102.86992,NA,NA,NA
"35475","79356","Post","TX",33.245276,-101.37638,NA,NA,NA
"35476","79357","Ralls","TX",33.667836,-101.38794,NA,NA,NA
